[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:04:33||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '50')||affected_row=1||traceid=c0a8bc9f5f0883811f280e89b62158b0||level=sql||proc_time=0.000483s||cspanid=||spanid=9fa03f1e3c04951a
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f088381d5a00e89ec3f25b0||spanid=9fa03f1e1bf98be2||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||affected_row=0||proc_time=0.000497s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '50')||cspanid=||level=sql||current_time=2020-07-10 23:04:33
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:33||affected_row=1||traceid=c0a8bc9f5f08838188300e890bd268b0||spanid=9fa03f1e6e661e92||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||proc_time=0.000537s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '50')||cspanid=||level=sql
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03f1e1a714cf8||level=sql||current_time=2020-07-10 23:04:33||proc_time=0.000578s||traceid=c0a8bc9f5f08838105e00e8954502fb0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '50')||affected_row=1
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '51')||affected_row=0||traceid=c0a8bc9f5f088381e7080e890c8b35b0||spanid=9fa03f1e039f6f78||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:04:33||proc_time=0.000442s||cspanid=
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:04:33||affected_row=1||traceid=c0a8bc9f5f08838109100e89d4b7a5b0||level=sql||proc_time=0.000371s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '51')||cspanid=||spanid=9fa03f1e0a2b894c
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '51')||traceid=c0a8bc9f5f088381cf700e899442fdb0||cspanid=||spanid=9fa03f1e26984b92||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:04:33||proc_time=0.000325s||affected_row=0
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:04:33||proc_time=0.000380s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '51')||traceid=c0a8bc9f5f088381af580e89a6e3cab0||spanid=9fa03f1e23a62343||level=sql||affected_row=1||cspanid=
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||proc_time=0.000439s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '51')||spanid=9fa03f1e241b3ae4||current_time=2020-07-10 23:04:33||affected_row=1||traceid=c0a8bc9f5f0883819cc80e897403deb0||cspanid=
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03f1e2607c649||current_time=2020-07-10 23:04:33||proc_time=0.000366s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '52')||traceid=c0a8bc9f5f08838170b00e89b5a315b0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||affected_row=0
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:33||proc_time=0.000307s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '52')||affected_row=1||traceid=c0a8bc9f5f0883810c180e890b9ca8b0||cspanid=||spanid=9fa03f1e09825e11||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000312s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '52')||affected_row=0||cspanid=||spanid=9fa03f1e27dff7ab||level=sql||current_time=2020-07-10 23:04:33||traceid=c0a8bc9f5f088381d4900e89e9f767b0
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:04:33||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '52')||traceid=c0a8bc9f5f08838191500e8988f8bdb0||spanid=9fa03f1e5d78399c||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||proc_time=0.000388s||affected_row=1||cspanid=
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:04:33||proc_time=0.000409s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '52')||cspanid=||level=sql||traceid=c0a8bc9f5f088381ada00e89d0a1e9b0||spanid=9fa03f1e57613082||affected_row=1
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||affected_row=0||traceid=c0a8bc9f5f08838104880e89a08e4bb0||cspanid=||spanid=9fa03f1e3f1f46e8||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:04:33||proc_time=0.000376s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '53')||level=sql
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '53')||affected_row=0||traceid=c0a8bc9f5f088381c3180e8989c167b0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:04:33||proc_time=0.000329s||cspanid=||spanid=9fa03f1e586d6826
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:04:33||affected_row=1||spanid=9fa03f1e46a03cb4||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000391s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '53')||traceid=c0a8bc9f5f088381be580e8922787cb0||cspanid=
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:04:33||proc_time=0.000572s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '53')||spanid=9fa03f1e7e34179d||level=sql||affected_row=1||traceid=c0a8bc9f5f088381a0100e89b92d01b0||cspanid=
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:04:33||affected_row=1||spanid=9fa03f1e52804793||proc_time=0.000788s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '53')||traceid=c0a8bc9f5f08838113d80e894e91e9b0||cspanid=
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f088381e3000e89b58fbeb0||spanid=9fa03f1e2f521858||current_time=2020-07-10 23:04:33||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.000669s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '54')||affected_row=0||cspanid=||level=sql
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:04:33||proc_time=0.000600s||traceid=c0a8bc9f5f088381ba400e89f7ae24b0||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '54')||affected_row=0||cspanid=||spanid=9fa03f1e1e925507
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03f1e3485757e||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:04:33||affected_row=1||traceid=c0a8bc9f5f0883817c280e8902a18db0||level=sql||proc_time=0.000531s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '54')
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f08838105900e896b36dbb0||cspanid=||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '54')||affected_row=1||current_time=2020-07-10 23:04:33||proc_time=0.000592s||spanid=9fa03f1e4fd269fd||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:04:33||proc_time=0.001180s||affected_row=1||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '54')||traceid=c0a8bc9f5f0883814c480e8910d632b0||cspanid=||spanid=9fa03f1e5e377ef5
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f08838168b80e894f278ab0||cspanid=||spanid=9fa03f1e346e5f29||level=sql||current_time=2020-07-10 23:04:33||proc_time=0.000588s||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '55')||affected_row=0
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||proc_time=0.000517s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '55')||spanid=9fa03f1e7539a201||traceid=c0a8bc9f5f088381b5700e895d2928b0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||current_time=2020-07-10 23:04:33||affected_row=1
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:04:33||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '55')||affected_row=0||traceid=c0a8bc9f5f088381cd900e895f3257b0||spanid=9fa03f1e7062b076||level=sql||cspanid=||proc_time=0.000473s
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f08838160e00e895ca80db0||cspanid=||spanid=9fa03f1e6c443faf||current_time=2020-07-10 23:04:33||proc_time=0.000517s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '55')||affected_row=1||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:04:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '55')||proc_time=0.000545s||affected_row=1||traceid=c0a8bc9f5f088381cef00e89acfc5db0||cspanid=||spanid=9fa03f1e163a5ace
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')||affected_row=1||traceid=c0a8bc9f5f08838154700e89cfb024b0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||cspanid=||spanid=9fa03f1e03e19bf7||current_time=2020-07-10 23:04:33||proc_time=0.000409s
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03f1e25a1ffb5||current_time=2020-07-10 23:04:33||proc_time=0.000364s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')||traceid=c0a8bc9f5f088381c6b00e891900fbb0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||affected_row=0
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||affected_row=0||traceid=c0a8bc9f5f08838156600e8989c820b0||cspanid=||spanid=9fa03f1e6a7cb5cf||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:04:33||proc_time=0.000403s
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||current_time=2020-07-10 23:04:33||traceid=c0a8bc9f5f088381c8a00e89cb626cb0||spanid=9fa03f1e0b7fbfbc||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||proc_time=0.000471s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')||affected_row=1
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||proc_time=0.000545s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')||affected_row=1||cspanid=||spanid=9fa03f1e76fd839a||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:04:33||traceid=c0a8bc9f5f0883812d100e8970e7acb0
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:04:33||proc_time=0.000462s||cspanid=||level=sql||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||affected_row=0||traceid=c0a8bc9f5f088381d9a00e89b4a3c8b0||spanid=9fa03f1e46baf447
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||proc_time=0.000412s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||affected_row=1||cspanid=||current_time=2020-07-10 23:04:33||traceid=c0a8bc9f5f08838149c80e890aedf1b0||spanid=9fa03f1e0dbeaa0f
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:04:33||affected_row=0||traceid=c0a8bc9f5f0883810e100e89b166a2b0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000523s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||cspanid=||spanid=9fa03f1e1852fe62
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||traceid=c0a8bc9f5f08838110900e8997d70ab0||level=sql||current_time=2020-07-10 23:04:33||proc_time=0.000609s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')||affected_row=1||cspanid=||spanid=9fa03f1e429bd23a
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||spanid=9fa03f1e2858bd10||level=sql||proc_time=0.000716s||affected_row=1||traceid=c0a8bc9f5f0883816eb80e89c09a3eb0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||current_time=2020-07-10 23:04:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||proc_time=0.002098s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||affected_row=0||traceid=c0a8bc9f5f088381da680e894b4e8eb0||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:04:33||cspanid=||spanid=9fa03f1e450064ce
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||affected_row=0||current_time=2020-07-10 23:04:33||proc_time=0.001602s||traceid=c0a8bc9f5f0883810d900e89930cf8b0||cspanid=||spanid=9fa03f1e5396d24a
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||affected_row=1||spanid=9fa03f1e517d8ebf||level=sql||proc_time=0.000633s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')||traceid=c0a8bc9f5f088381aa100e89b1f57bb0||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:04:33
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')||affected_row=1||level=sql||current_time=2020-07-10 23:04:33||proc_time=0.000630s||traceid=c0a8bc9f5f088381d9580e898c4694b0||cspanid=||spanid=9fa03f1e2f3f0d6f||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||cspanid=||spanid=9fa03f1e20624c58||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||affected_row=1||traceid=c0a8bc9f5f08838110700e891283b6b0||level=sql||current_time=2020-07-10 23:04:33||proc_time=0.000710s
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||spanid=9fa03f1e40d4e552||level=sql||affected_row=1||traceid=c0a8bc9f5f0883810ec00e89770eb5b0||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:04:33||proc_time=0.000607s
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||traceid=c0a8bc9f5f088381a9980e89f98c40b0||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||proc_time=0.000545s||affected_row=0||current_time=2020-07-10 23:04:33||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||spanid=9fa03f1e59a30874
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||current_time=2020-07-10 23:04:33||traceid=c0a8bc9f5f088381b0000e89ad5ac8b0||cspanid=||spanid=9fa03f1e0e4b5ac0||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||proc_time=0.000676s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')||affected_row=0
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:04:33||proc_time=0.000603s||traceid=c0a8bc9f5f0883819c980e89d8e96fb0||level=sql||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')||affected_row=1||cspanid=||spanid=9fa03f1e5b7b2709
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||proc_time=0.000702s||affected_row=1||traceid=c0a8bc9f5f0883811de80e89a82947b0||spanid=9fa03f1e1b35327a||level=sql||current_time=2020-07-10 23:04:33||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||current_time=2020-07-10 23:04:33||traceid=c0a8bc9f5f088381d3d00e89e67230b0||cspanid=||spanid=9fa03f1e52aaab03||level=sql||proc_time=0.000662s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '67')||affected_row=1
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||proc_time=0.000397s||current_time=2020-07-10 23:04:33||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '67')||affected_row=0||traceid=c0a8bc9f5f0883812e100e895ddb0eb0||cspanid=||spanid=9fa03f1e0a8eb1ac||level=sql
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '67')||traceid=c0a8bc9f5f088381dae80e893c374db0||cspanid=||spanid=9fa03f1e7995c5dc||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:04:33||proc_time=0.000449s||affected_row=0
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:04:33||proc_time=0.000535s||traceid=c0a8bc9f5f088381e9680e89415dbdb0||spanid=9fa03f1e0289172b||level=sql||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '67')||affected_row=1||cspanid=
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||affected_row=1||cspanid=||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_load_balance.go:33||proc_time=0.000564s||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '67')||current_time=2020-07-10 23:04:33||traceid=c0a8bc9f5f088381d0900e8977e806b0||spanid=9fa03f1e7197e134
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '68')||traceid=c0a8bc9f5f088381d3100e89939bb8b0||cspanid=||level=sql||current_time=2020-07-10 23:04:33||proc_time=0.000570s||affected_row=1||spanid=9fa03f1e5d214064
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||cspanid=||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||affected_row=0||traceid=c0a8bc9f5f0883810c400e8945fcddb0||spanid=9fa03f1e5cb389ac||level=sql||current_time=2020-07-10 23:04:33||proc_time=0.000558s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '68')
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||affected_row=0||traceid=c0a8bc9f5f08838116900e897ae37ab0||cspanid=||spanid=9fa03f1e6a857648||level=sql||current_time=2020-07-10 23:04:33||proc_time=0.000467s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '68')
[INFO][2020-07-10T23:04:33.428][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_access_control.go:27||current_time=2020-07-10 23:04:33||proc_time=0.000468s||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '68')||affected_row=1||cspanid=||traceid=c0a8bc9f5[INFO][2020-07-10T23:04:53.468][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_info.go:68||traceid=c0a8bc9f5f0883959fa80e9e104dc7b0||spanid=9fa03f0a380704bb||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 999999 OFFSET 0||affected_row=12||cspanid=||level=sql||current_time=2020-07-10 23:04:53||proc_time=0.000812s
[INFO][2020-07-10T23:04:53.468][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 999999 OFFSET 0||affected_row=12||source=/Users/tao/moduleGo/gin_scaffold/dao/service_info.go:72||current_time=2020-07-10 23:04:53||proc_time=0.000585s||spanid=9fa03f0a380704bb||level=sql||traceid=c0a8bc9f5f0883959fa80e9e104dc7b0||cspanid=
[INFO][2020-07-10T23:04:53.468][log.go:58] _com_mysql_success||cspanid=||level=sql||proc_time=0.000331s||affected_row=0||traceid=c0a8bc9f5f0883959fa80e9e104dc7b0||spanid=9fa03f0a380704bb||source=/Users/tao/moduleGo/gin_scaffold/dao/service_info.go:72||current_time=2020-07-10 23:04:53||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 999999 OFFSET 0
[INFO][2020-07-10T23:04:53.468][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_http_rule.go:27||proc_time=0.001053s||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '50')||affected_row=0||cspanid=||current_time=2020-07-10 23:04:53||traceid=c0a8bc9f5f08839532180e9ef27cc6b0||spanid=9fa03f0a68255aaf
[INFO][2020-07-10T23:04:53.468][log.go:58] _com_mysql_success||level=sql||source=/Users/tao/moduleGo/gin_scaffold/dao/service_tcp_rule.go:21||traceid=c0a8bc9f5f088395a4c00e9eb62158b0||cspanid=||current_time=2020-07-10 23:04:53||proc_time=0.000594s||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '50')||affected_row=1||spanid=9fa03f0a3c04951a
[INFO][2020-07-10T23:04:53.468][log.go:58] _com_mysql_success||source=/Users/tao/moduleGo/gin_scaffold/dao/service_grpc_rule.go:23||current_time=2020-07-10 23:04:53||affected_row=0||traceid=c0a8bc9f5f08839518880e9eec3f25b0||cspanid=||level=sql||proc_time=0.000640s||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '50')||spanid=9fa03f0a1bf98be2
